indev,Date,fall,thermap_presence,daysBack,lat,lon,mig_ang,datetime_utc,datetime,t2m,sst,blh,cbh,cape,cin,msshf,tcc,msl,u850,u925,v850,v925,t850,t925,sstdiff,windDir850,windSpeed850,windDir925,windSpeed925,GPCC,time_point,tw,sw
171041,2019-10-19,1,0,-1,36.6876182556152,35.1874732971191,-1.04131760186256,2019-10-18 05:05:44,2019-10-18 05:00:00,22.0933591152888,NaN,52.0709985809253,NaN,0,NaN,-1.38039957489809,0.654296308729953,1016.42473647819,-0.464053870342518,-0.773984345960033,-0.341394684027423,-1.26645915769089,14.5594369081249,20.4364510147277,NaN,233.658863480187,0.576104439196623,211.430787090415,1.48424073717517,0.02,1,0.702116774802685,0.927978663839112
171041,2019-10-19,1,0,-2,36.6876182556152,35.1874732971191,-1.04131760186256,2019-10-17 05:05:44,2019-10-17 05:00:00,23.5993315957455,NaN,64.6151333551998,3265.95291385229,1759.2577785238,81.8201171670113,9.90891071295309,0.621274777592968,1016.23977811751,-4.02391964797726,-2.54578968733988,2.2424402767089,-0.3076838671951,16.0549526850082,22.3683976409313,NaN,299.12994452241,4.60656789030442,263.108662735465,2.56431559958953,0.9,1,-1.02028353647389,2.56426029624197
171041,2019-10-19,1,0,-3,36.6876182556152,35.1874732971191,-1.04131760186256,2019-10-16 05:05:44,2019-10-16 05:00:00,25.6796903590118,NaN,116.776503903923,3729.84402235564,57.2853371583783,NaN,19.1716624810866,0.0524926372972396,1013.89363142424,-4.13553796611923,-5.92684942134913,0.249536105150953,-4.37876074700452,18.9447552015145,25.0815268376909,NaN,273.453009515172,4.14305956232679,233.542983707671,7.36892731290343,3.94,1,0.78562519358535,6.43316531856421
171051,2018-10-20,1,1,1,36.616268157959,35.2550010681152,-1.74906470917952,2018-10-21 06:10:51,2018-10-21 06:00:00,23.2547762177053,NaN,569.732392252144,1946.11678163689,593.120351578594,178.398692838196,-20.463169583782,0.103611920711702,1012.2874643691,-2.45159362813459,-4.9441266157305,-1.74848213316296,-0.455605461187314,12.4917469243936,17.6852203832495,NaN,234.503448290472,3.01122916555685,264.735014752125,4.9650744534839,1.55,1,1.32510566886469,4.96204185382592
171051,2018-10-20,1,1,0,36.616268157959,35.2550010681152,-1.74906470917952,2018-10-20 06:10:51,2018-10-20 06:00:00,24.7409189467766,NaN,258.063971080608,3105.47402303753,1007.7489814292,NaN,-5.83400680599968,0.744449361390444,1013.73458272931,-3.05543880507177,-4.79187945016542,1.55111759531502,0.173859625168421,16.0804778298794,21.2958911283321,NaN,296.914986406565,3.42661233378307,272.077901844583,4.79503241221385,8.15,1,0.678618871599681,4.73138782774942
171051,2018-10-20,1,1,-1,36.616268157959,35.2550010681152,-1.74906470917952,2018-10-19 06:10:51,2018-10-19 06:00:00,25.4113756959683,NaN,253.75824368929,8823.68433689142,626.457326842964,NaN,-9.84199660813181,0.486731875543619,1013.0059871744,-3.87942515383955,-6.47585654496299,0.19616732468488,-1.94731162885314,16.8922518949631,22.9977958284882,NaN,272.894757450837,3.88438169385001,253.263792420843,6.7623029043963,0.31,1,3.06478664583719,6.67017312555542
171051,2018-10-20,1,1,-2,36.616268157959,35.2550010681152,-1.74906470917952,2018-10-18 06:10:51,2018-10-18 06:00:00,24.8664930936122,NaN,326.872806891859,2721.30217605695,460.76462240398,NaN,-17.7800430773546,0,1012.87588082531,-5.36074892690522,-7.39551172074126,1.00603380713024,-1.7096861340039,16.8222533591065,22.1682609408738,NaN,280.628879205985,5.45433158860043,256.983100654016,7.59056126307051,0,1,2.99400545099382,7.5523792192433
171051,2018-10-20,1,1,-3,36.616268157959,35.2550010681152,-1.74906470917952,2018-10-17 06:10:51,2018-10-17 06:00:00,24.1676456677447,NaN,350.554307544106,4441.88617934448,2344.00607327606,580.013198645195,-15.8094480913063,0.13059069476447,1013.5776157146,-5.79897387643715,-7.12496439274385,-2.42256261855161,-4.88707846513085,16.5255431474156,20.7285895616134,NaN,247.326919717558,6.2846565268441,235.553416199944,8.63994522680633,3.79,1,6.07306820927894,7.6859590616863
1819491,2018-10-23,1,1,1,36.6419677734375,35.1719970703125,-1.4307280785189,2018-10-24 06:06:30,2018-10-24 06:00:00,22.8638584388606,NaN,340.783618463808,4613.75798784254,766.155127950803,216.608454703796,-17.00071172694,0.819190331588665,1009.18253930272,-1.35911734549866,-3.38976535107618,4.99911202057641,2.93031536541958,14.2720081945386,19.2230986635624,NaN,344.790515368134,5.18057148904509,310.842091399956,4.48076525564224,22.19,1,-3.37486473099955,2.9918348740778
1819491,2018-10-23,1,1,0,36.6419677734375,35.1719970703125,-1.4307280785189,2018-10-23 06:06:30,2018-10-23 06:00:00,23.8957503411181,NaN,414.229391465708,3186.53780726278,147.635176170784,531.488021835048,-29.9153455338102,0.100834693970976,1015.09356453047,-2.94125343089796,-7.229891493336,1.56954569491557,-2.68055601295936,15.3794477170466,18.5460978988594,NaN,298.085788996514,3.3338334441296,249.657224374922,7.71081782588753,0.02,1,1.64493373301082,7.51090873273162
1819491,2018-10-23,1,1,-1,36.6419677734375,35.1719970703125,-1.4307280785189,2018-10-22 06:06:30,2018-10-22 06:00:00,19.863182304042,NaN,337.140310671155,806.040696074993,562.164588833107,0.74771534645771,-13.8833863252817,0.768193124074894,1016.92848375055,-3.60887782584214,-4.97704492179863,2.10299068335264,0.395966720354034,11.0990894871265,15.3679554201149,NaN,300.230511663285,4.17690902176754,274.548790785746,4.99277135439121,0.03,1,-1.08693750838061,4.88696820233508
1819491,2018-10-23,1,1,-2,36.6419677734375,35.1719970703125,-1.4307280785189,2018-10-21 06:06:30,2018-10-21 06:00:00,22.5515609954261,NaN,527.337537937631,2245.28568352192,497.474982070102,170.26538490115,-34.9364660914813,0.0526452321731036,1012.5778953161,-2.65630434399575,-5.3103427707384,-1.48272953892341,-0.98032134981359,12.2921988594889,17.1795593182553,NaN,240.830066619174,3.04211105213578,259.540608669626,5.40007132282843,1.55,1,0.229339899452933,5.39169463870459
1819491,2018-10-23,1,1,-3,36.6419677734375,35.1719970703125,-1.4307280785189,2018-10-20 06:06:30,2018-10-20 06:00:00,24.6437354766169,NaN,220.72006620591,3110.0351566768,23.9113423771228,NaN,-13.0817883648553,0.889918056551661,1014.01913790571,-2.75608795926475,-3.88353994209807,1.48516439674462,-1.01329794909879,15.8464528741796,21.1569388108854,NaN,298.3187549453,3.13077212913396,255.376355443112,4.01355892139618,8.15,1,0.461190475760448,3.98052632922707
1819501,2019-11-18,1,1,1,36.6672019958496,35.6162490844727,-1.57331580405504,2019-11-19 05:37:49,2019-11-19 06:00:00,13.8667363852978,NaN,79.62045912949,NaN,0,NaN,-10.3672847382533,0,1022.7944108598,0.0290173408671639,0.175313194742564,-2.16078729836018,-1.22779086779499,9.51517488162574,14.5384271079388,NaN,179.230617824363,2.16098212737303,171.873807837037,1.24024398055045,0,1,1.22734527379243,0.0185839860228761
1819501,2019-11-18,1,1,0,36.6672019958496,35.6162490844727,-1.57331580405504,2019-11-18 05:37:49,2019-11-18 06:00:00,14.6384645963664,NaN,128.606099355612,NaN,0,NaN,-9.13649527078078,0,1022.59851899997,-3.94914621155205,-2.42116729329787,-1.77807037785203,-1.42014082266178,8.98037996779772,13.8002191286726,NaN,245.760738498349,4.33096872175392,239.606154853997,2.80692910817602,0,1,1.42623638478841,2.58136963512835
1819501,2019-11-18,1,1,-1,36.6672019958496,35.6162490844727,-1.57331580405504,2019-11-17 05:37:49,2019-11-17 06:00:00,18.0693477290027,NaN,122.25463871041,NaN,13.4051546549067,NaN,-3.02498894953806,0,1020.59039965552,-3.0410282445329,-3.79851566570997,-0.360233081669016,0.879135184225231,11.0183305858495,17.1732470494593,NaN,263.24435768432,3.06229010010084,283.031196656126,3.89892291983143,0,1,-0.86956213023756,3.65678431154739
1819501,2019-11-18,1,1,-2,36.6672019958496,35.6162490844727,-1.57331580405504,2019-11-16 05:37:49,2019-11-16 06:00:00,18.6084550078777,NaN,126.462481387856,NaN,0,NaN,-5.36985509015375,0.192620511803214,1017.47253014703,-5.54864754725643,-6.1349146357497,-2.33925632864895,-4.00893325646168,11.9656815760591,18.2055922313308,NaN,247.140180742977,6.02159528487252,236.836911901773,7.32862357081466,0,1,4.02437729414899,6.59277420413043
1819501,2019-11-18,1,1,-3,36.6672019958496,35.6162490844727,-1.57331580405504,2019-11-15 05:37:49,2019-11-15 06:00:00,20.2390064709783,NaN,205.617559678689,2627.25357109381,34.2361863488622,NaN,18.9276266383981,0.776067019669479,1016.98052268514,-6.90757347881014,-7.5230997380785,4.57443560581552,0.373472931740378,13.425862688993,18.5971385075263,NaN,303.513912338,8.28492803088319,272.842029324188,7.5323642835314,9.96,1,-0.354517487718691,7.41541374252608
1819501,2020-10-23,1,0,1,36.674617767334,35.6013450622559,-1.22409775039459,2020-10-24 07:11:04,2020-10-24 07:00:00,27.0672504032886,NaN,190.017047328121,10491.7508995239,43.5811919185744,NaN,-36.7927942605908,0.155005874902721,1015.02446784444,-3.49152971936275,-3.74739930724795,0.505709822894274,-2.50053362709362,19.507543529132,25.6910466021137,NaN,278.241354764617,3.52796289750404,236.285938458599,4.50507158524572,0,1,1.07840464433008,4.03362106262332
1819501,2020-10-23,1,0,0,36.674617767334,35.6013450622559,-1.22409775039459,2020-10-23 07:11:04,2020-10-23 07:00:00,25.4622064252107,NaN,285.773753533448,NaN,272.0277188592,NaN,-55.0800004454161,0.00997970488151007,1017.24690722613,-2.63972455285603,-5.78451487233397,4.78369986816861,-0.638644348035562,18.9320454039571,24.0475842944004,NaN,331.109361068304,5.46369198835982,263.699726383446,5.81966312698,0,1,-1.36490258260458,5.81883368262387
1819501,2020-10-23,1,0,-1,36.674617767334,35.6013450622559,-1.22409775039459,2020-10-22 07:11:04,2020-10-22 07:00:00,26.193748381753,NaN,576.827297982562,NaN,3136.8323020463,234.278968423469,-62.941371383412,0.0400103764515587,1018.84179163551,0.268878454727872,-0.444057320063371,-0.288042975019951,0.562328678163876,15.5649518954713,20.2214284339923,NaN,136.970857933898,0.394036012155225,321.702705322471,0.716519675785246,0,1,-0.679758234441094,0.369352829290269
1819501,2020-10-23,1,0,-2,36.674617767334,35.6013450622559,-1.22409775039459,2020-10-21 07:11:04,2020-10-21 07:00:00,25.811351449924,NaN,343.245793570135,9293.2182564428,216.081630628843,NaN,-66.1553506700286,0.147528725985381,1016.37993821815,-2.62878995508316,-3.47294090314887,0.564506326443476,-4.25354049217167,17.2475442581301,22.3144091777875,NaN,282.119640098151,2.68871791390262,219.231032600834,5.49125898454157,0.09,1,2.82036647889408,3.98313044536534
1819501,2020-10-23,1,0,-3,36.674617767334,35.6013450622559,-1.22409775039459,2020-10-20 07:11:04,2020-10-20 07:00:00,24.6974125615528,NaN,515.571832112739,3008.60478182508,2006.35645400027,324.203150033522,-65.9425785221341,0.0853310545831871,1017.12236356111,2.68433110275526,-0.552309838014802,2.07035011178692,0.592815754078277,15.7109738078291,19.6144353865442,NaN,52.357994522061,3.38998275137137,317.025848372577,0.81023248234771,0,1,-0.74521494782558,0.47287890922567
1819511,2018-10-27,1,1,1,36.6480293273926,35.2030639648438,-1.61606497097613,2018-10-28 06:10:06,2018-10-28 06:00:00,16.6604955851836,NaN,134.025901230725,NaN,-4.54747350886464e-13,NaN,-15.7537815662767,0,1026.37588348618,-4.34748231824572,-3.10995974949711,-0.873632352126177,-0.451725861271409,11.1304321151221,14.7452818772708,NaN,258.63766638767,4.43439240416776,261.735508366657,3.14259540781716,0,1,0.591998673418368,3.14211977688179
1819511,2018-10-27,1,1,0,36.6480293273926,35.2030639648438,-1.61606497097613,2018-10-27 06:10:06,2018-10-27 06:00:00,15.5794659732948,NaN,199.853848847986,NaN,-4.54747350886464e-13,NaN,-26.4862875919861,0,1023.42540724711,-3.76421108260111,-1.62452118817292,-3.1984826017328,-4.3943692758108,7.94706586504486,11.7301210641028,NaN,229.645157061337,4.93959269859008,200.288468511466,4.68503473018212,0,1,4.46338222100138,2.16737625061896
1819511,2018-10-27,1,1,-1,36.6480293273926,35.2030639648438,-1.61606497097613,2018-10-26 06:10:06,2018-10-26 06:00:00,17.5034802926363,NaN,1352.29834562414,2209.2112629204,-4.54747350886464e-13,NaN,-7.1254701866867,0.334716860207834,1007.57425694879,-2.10080792909612,2.25572413960743,-16.6277177106411,-14.0186867671944,5.21398870383649,10.4032831456262,NaN,187.200809542113,16.7599042425582,170.858983222092,14.1990094749852,0.04,1,13.9022466210319,0.464178445851647
1819511,2018-10-27,1,1,-2,36.6480293273926,35.2030639648438,-1.61606497097613,2018-10-25 06:10:06,2018-10-25 06:00:00,19.2385874171729,NaN,755.789497026969,142.188427304457,988.004760960127,0.412006576072997,-8.58393314246257,0.831397921657791,1001.82019873575,10.482214565445,9.65719951961263,11.1987126861941,8.15128695224996,11.5159464394668,15.1193039046838,NaN,43.1072127205704,15.3390999743776,49.8335187805692,12.6374436315074,24.27,1,-8.57995539837267,10.6107866024438
1819511,2018-10-27,1,1,-3,36.6480293273926,35.2030639648438,-1.61606497097613,2018-10-24 06:10:06,2018-10-24 06:00:00,22.8638584388606,NaN,340.783618463808,4613.75798784254,766.155127950803,216.608454703796,-17.00071172694,0.819190331588665,1009.18253930272,-1.35911734549866,-3.38976535107618,4.99911202057641,2.93031536541958,14.2720081945386,19.2230986635624,NaN,344.790515368134,5.18057148904509,310.842091399956,4.48076525564224,22.19,1,-2.77391572621928,2.9918348740778
1819511,2019-11-18,1,1,1,36.6671333312988,35.6162719726563,-1.53745395685032,2019-11-19 05:33:54,2019-11-19 06:00:00,13.8667363852978,NaN,79.62045912949,NaN,0,NaN,-10.3672847382533,0,1022.7944108598,0.0290173408671639,0.175313194742564,-2.16078729836018,-1.22779086779499,9.51517488162574,14.5384271079388,NaN,179.230617824363,2.16098212737303,171.873807837037,1.24024398055045,0,1,1.2329527294906,0.0185839860228761
1819511,2019-11-18,1,1,0,36.6671333312988,35.6162719726563,-1.53745395685032,2019-11-18 05:33:54,2019-11-18 06:00:00,14.6384645963664,NaN,128.606099355612,NaN,0,NaN,-9.13649527078078,0,1022.59851899997,-3.94914621155205,-2.42116729329787,-1.77807037785203,-1.42014082266178,8.98037996779772,13.8002191286726,NaN,245.760738498349,4.33096872175392,239.606154853997,2.80692910817602,0,1,1.33863900204704,2.58136963512835
1819511,2019-11-18,1,1,-1,36.6671333312988,35.6162719726563,-1.53745395685032,2019-11-17 05:33:54,2019-11-17 06:00:00,18.0693477290027,NaN,122.25463871041,NaN,13.4051546549067,NaN,-3.02498894953806,0,1020.59039965552,-3.0410282445329,-3.79851566570997,-0.360233081669016,0.879135184225231,11.0183305858495,17.1732470494593,NaN,263.24435768432,3.06229010010084,283.031196656126,3.89892291983143,0,1,-1.00527460537877,3.65678431154739
1819511,2019-11-18,1,1,-2,36.6671333312988,35.6162719726563,-1.53745395685032,2019-11-16 05:33:54,2019-11-16 06:00:00,18.6084550078777,NaN,126.462481387856,NaN,0,NaN,-5.36985509015375,0.192620511803214,1017.47253014703,-5.54864754725643,-6.1349146357497,-2.33925632864895,-4.00893325646168,11.9656815760591,18.2055922313308,NaN,247.140180742977,6.02159528487252,236.836911901773,7.32862357081466,0,1,3.80219037520097,6.59277420413043
1819511,2019-11-18,1,1,-3,36.6671333312988,35.6162719726563,-1.53745395685032,2019-11-15 05:33:54,2019-11-15 06:00:00,20.2390064709783,NaN,205.617559678689,2627.25357109381,34.2361863488622,NaN,18.9276266383981,0.776067019669479,1016.98052268514,-6.90757347881014,-7.5230997380785,4.57443560581552,0.373472931740378,13.425862688993,18.5971385075263,NaN,303.513912338,8.28492803088319,272.842029324188,7.5323642835314,9.96,1,-0.624056854011363,7.41541374252608
1819521,2019-10-18,1,1,1,36.6216163635254,35.2346839904785,-1.16046256876998,2019-10-19 06:13:44,2019-10-19 06:00:00,24.7260547839056,NaN,411.325491325175,692.975486455822,2915.47647749989,66.2404193676614,-11.6829562379653,0.755405673477485,1015.95824051432,1.56891666202971,0.534008954985212,-1.27042513614175,1.14683872965839,14.3101842786443,18.6410680897336,NaN,128.9987091194,2.01878169174758,24.9683638066499,1.2650710003193,0.18,1,-0.83861264939185,0.674798727584443
1819521,2019-10-18,1,1,0,36.6216163635254,35.2346839904785,-1.16046256876998,2019-10-18 06:13:44,2019-10-18 06:00:00,25.2927237846046,NaN,208.79329000129,3641.74067229105,576.421650160988,NaN,-9.81555152869666,0.76294386034517,1016.65251771054,-1.52605340217876,-1.55422889996217,0.182114471486306,-1.32099136139024,14.4419730252662,20.0773744297288,NaN,276.805316580345,1.53688147461868,229.637672232046,2.03976607735918,0.02,1,0.591327026608264,1.70885333990512
1819521,2019-10-18,1,1,-1,36.6216163635254,35.2346839904785,-1.16046256876998,2019-10-17 06:13:44,2019-10-17 06:00:00,25.0821522298701,NaN,347.810884873153,3144.28638281071,3223.11995483192,198.965406104924,-3.87380927193288,0.675354401599194,1016.92221068965,-2.95108338622432,-1.98336340466334,2.50419485446577,1.24797118015536,15.94512872949,20.9607410284626,NaN,310.316869249464,3.87038564248862,302.178908351623,2.34332295287187,0.9,1,-1.93556847323897,1.80955554515585
1819521,2019-10-18,1,1,-2,36.6216163635254,35.2346839904785,-1.16046256876998,2019-10-16 06:13:44,2019-10-16 06:00:00,26.8648443974385,NaN,210.85751471098,4135.39912582755,791.964964216501,NaN,-2.1655583731133,0.0611905452214915,1014.29634864305,-3.35637708510876,-6.94766937950192,0.582678295023327,-2.50483592897242,18.8406611915016,24.682340634155,NaN,279.848582663255,3.40657909535864,250.174298796746,7.38541216439135,3.94,1,-0.474628505724484,7.20872463649012
1819521,2019-10-18,1,1,-3,36.6216163635254,35.2346839904785,-1.16046256876998,2019-10-15 06:13:44,2019-10-15 06:00:00,27.5042763437525,NaN,175.209941839783,7659.73290925027,371.968931683274,NaN,8.07333676577426,0.931545938687379,1015.5737457941,-1.87391243250471,-4.14312367706092,0.149395149266698,-0.638843067842042,21.5776651611999,27.2455362568592,NaN,274.558188232166,1.87985816361771,261.2343930149,4.1920871017612,0.21,1,-1.06694459173152,4.1906544544144
1819531,2019-10-26,1,0,1,36.6250305175781,35.2282905578613,-1.31598523895542,2019-10-27 05:21:18,2019-10-27 05:00:00,20.247826221962,NaN,129.161852162067,3310.30426014331,2.98963880792871,NaN,3.21384042006389,0.523736132940656,1013.24764384928,-2.49810807570642,-2.79503447542389,-0.178789567542098,-3.60043747602293,12.5195763082381,18.5054593794415,NaN,265.906321800224,2.50449788727631,217.82233724754,4.55800040999982,8.87,1,2.77965904153803,3.22804997041911
1819531,2019-10-26,1,0,0,36.6250305175781,35.2282905578613,-1.31598523895542,2019-10-26 05:21:18,2019-10-26 05:00:00,20.614948356656,NaN,85.9719197746922,NaN,0,NaN,2.22708679527992,0,1013.5765599488,-2.1383286424721,-1.48920852046199,-0.437569661460817,-1.39931943579475,13.5414165900166,19.631393671233,NaN,258.4351304423,2.18263982183216,226.782431636642,2.04348645721217,0,1,0.978762940727368,1.65426416357535
1819531,2019-10-26,1,0,-1,36.6250305175781,35.2282905578613,-1.31598523895542,2019-10-25 05:21:18,2019-10-25 05:00:00,23.3700180701708,NaN,165.762144130045,2162.56333923387,0.482199807730467,567.400081291312,7.44733177800808,0.0689423649153861,1012.8084816333,-5.13143344546362,-6.79703883365984,0.0829650102147665,-0.581336380304549,13.2033498052039,19.2847319681623,NaN,270.926277393867,5.13210409073536,265.111509589784,6.82185377249803,0.36,1,-1.1507137163477,6.8159733924291
1819531,2019-10-26,1,0,-2,36.6250305175781,35.2282905578613,-1.31598523895542,2019-10-24 05:21:18,2019-10-24 05:00:00,23.4504982978966,NaN,277.468458227539,2437.66155474166,1.54303938473731,NaN,25.1240149918803,1,1012.52147728053,-9.11609903583285,-8.32068305994734,-2.30356252259119,-5.50014115398563,13.996947257688,20.5730147159373,NaN,255.818697845531,9.40264122077405,236.534483490974,9.97423276737921,0.48,1,3.22521370253272,8.94962643558192
1819531,2019-10-26,1,0,-3,36.6250305175781,35.2282905578613,-1.31598523895542,2019-10-23 05:21:18,2019-10-23 05:00:00,21.5928382469672,NaN,177.353559807539,NaN,0,NaN,4.39157861738673,0.0731539834892344,1013.51733682839,-4.23198486237782,-6.23569622397497,-0.485161402871156,-2.41064394076446,12.383967597946,18.2733965864768,NaN,263.460072711317,4.25970391720258,248.86410744526,6.68544027023203,0,1,0.761020683544203,6.49055573999377
1819531,2020-11-08,1,1,1,36.679370880127,35.1772613525391,-1.67172693073709,2020-11-09 05:35:49,2020-11-09 06:00:00,17.8334515811989,NaN,201.907814232264,2517.72966605173,-9.09494701772928e-13,NaN,13.6901974608987,0.315001602246197,1019.83572263211,-4.62872788774142,-6.82439512053408,2.16507781194953,-1.32460355610958,11.7473855593195,17.7772315872712,NaN,295.067744470982,5.11005712204387,259.015569952865,6.95175829139848,0,1,2.00548388911723,6.93713635202537
1819531,2020-11-08,1,1,0,36.679370880127,35.1772613525391,-1.67172693073709,2020-11-08 05:35:49,2020-11-08 06:00:00,18.0086635533078,NaN,220.9150249654,NaN,-9.09494701772928e-13,NaN,8.49407763863363,0,1019.63621093571,-5.98024417246838,-6.82658204008865,-1.53148014267159,-2.41996064074842,10.6145227490665,16.7951626472961,NaN,255.635829381105,6.17322863579014,250.481050732315,7.24281933040114,0,1,3.09548686686979,7.07787302066848
1819531,2020-11-08,1,1,-1,36.679370880127,35.1772613525391,-1.67172693073709,2020-11-07 05:35:49,2020-11-07 06:00:00,17.8001996740833,NaN,403.150035928123,NaN,-9.09494701772928e-13,NaN,-1.09186755071755,0,1017.8200499176,-2.07659276755313,-7.94191101292158,-3.98460092964107,-8.03938202625639,9.82428651748313,14.8386599000184,NaN,207.526476345335,4.49324850089002,224.650553404576,11.3006908594678,0,1,8.79868985432319,8.89512216208859
1819531,2020-11-08,1,1,-2,36.679370880127,35.1772613525391,-1.67172693073709,2020-11-06 05:35:49,2020-11-06 06:00:00,20.3311813733791,NaN,188.125334411553,1126.70919203917,170.87881296446,184.410951199364,-4.47382484882976,0.316069766377245,1013.98458869959,-4.78071879678434,-1.73433985726225,-7.56465470130358,-4.00964388485647,9.15144045073635,14.5657039069836,NaN,212.292112667342,8.9487023061381,203.390515298638,4.36865869848576,0,1,4.16398904045017,2.227643249501
1819531,2020-11-08,1,1,-3,36.679370880127,35.1772613525391,-1.67172693073709,2020-11-05 05:35:49,2020-11-05 06:00:00,17.2809583552788,NaN,502.239760129307,2838.75036359217,0.405406436450903,NaN,11.4504906409569,0.394961317198968,1007.64495340134,-3.77801618101199,-6.04038446021917,-5.73325249815992,-10.9062559863499,7.46121295540519,13.2009239418093,NaN,213.38350799521,6.86611902544992,208.979693744825,12.4672636960582,0.39,1,11.4593772650221,7.37154406748725
1819541,2018-10-27,1,1,1,36.6854972839355,35.173152923584,-1.56747292354755,2018-10-28 05:13:50,2018-10-28 05:00:00,15.8448096053039,NaN,97.2616135048584,NaN,-4.54747350886464e-13,NaN,8.2496240264924,0,1025.61539089085,-4.2260960646195,-3.33833049784473,-1.23346524432645,-0.651525256940563,11.0061063574065,14.6136428396896,NaN,253.729126747489,4.4024225667641,258.956684030417,3.40131381575881,0,1,0.640427060898759,3.39393128103394
1819541,2018-10-27,1,1,0,36.6854972839355,35.173152923584,-1.56747292354755,2018-10-27 05:13:50,2018-10-27 05:00:00,15.2791799699924,NaN,141.312516816032,NaN,-4.54747350886464e-13,NaN,1.85910695309283,0,1022.84538474891,-3.84856424190068,-1.16675099441305,-3.97925208480886,-4.38757997595796,7.75483108000572,11.7844482859617,NaN,224.043517894361,5.53587336185468,194.891538982298,4.5400623264875,0,1,4.3836781686441,1.71242487704337
1819541,2018-10-27,1,1,-1,36.6854972839355,35.173152923584,-1.56747292354755,2018-10-26 05:13:50,2018-10-26 05:00:00,16.8472188817826,NaN,1224.6169679816,1865.67497018062,-4.54747350886464e-13,NaN,12.9478787389917,0.497688187630659,1005.7393377287,-2.91553600428224,0.824806522708576,-17.542333390816,-15.6985535307817,5.01339588466521,10.2967182104415,NaN,189.436305478881,17.782964066398,176.99242866123,15.7202063841007,0.04,1,15.7012079951578,1.16775354670886
1819541,2018-10-27,1,1,-2,36.6854972839355,35.173152923584,-1.56747292354755,2018-10-25 05:13:50,2018-10-25 05:00:00,19.3139319052743,NaN,650.464780839351,184.897224108558,972.526879587383,2.74670847920271,6.40149539550924,0.854607602276716,1001.31068548479,10.3772874648529,9.71274916110259,12.1569738654228,8.41606964651054,11.6475854770479,15.2342268740007,NaN,40.4843292414022,15.9837451397589,49.0911631692754,12.8517595900879,24.27,1,-8.38374384608852,10.699386096053
1819541,2018-10-27,1,1,-3,36.6854972839355,35.173152923584,-1.56747292354755,2018-10-24 05:13:50,2018-10-24 05:00:00,22.8114448819206,NaN,187.68188872253,4723.43251944142,715.355927547953,238.063297029289,6.96929395081128,0.992126104405414,1008.65036236514,-2.88056030408485,-3.74775192956705,2.91382706577697,2.94001436520934,14.1487271910896,19.4769739503261,NaN,315.328943161682,4.09731812710752,308.113265970898,4.76333171144009,22.19,1,-2.95245339698636,3.34571844747911
1819541,2019-10-29,1,0,1,36.6756210327148,35.5483512878418,-1.29580122505179,2019-10-30 05:10:16,2019-10-30 05:00:00,19.4727906042745,NaN,117.332256710378,633.4407963895,114.763554239848,NaN,-9.45480289167884,0.273404239085651,1016.49853759747,1.85500633183049,1.10402094860344,-1.06617724592238,0.570780359670742,11.1367494596257,14.714145436768,NaN,119.888422741836,2.13957528749372,62.6609735922583,1.24284048612084,0,1,-0.249545857307577,1.16735745465444
1819541,2019-10-29,1,0,0,36.6756210327148,35.5483512878418,-1.29580122505179,2019-10-29 05:10:16,2019-10-29 05:00:00,18.7550833679807,NaN,113.680166839387,677.592361841369,298.28880106206,31.2967289068279,-6.68552658986573,0.329223444676728,1012.21351705438,-2.36481629773105,-1.52930442115377,-4.21913011435734,-0.615047197136873,8.96892007678713,13.2062147779565,NaN,209.270567014642,4.83667396501887,248.091267635989,1.64834919457813,0.05,1,0.176667016549523,1.59482417070739
1819541,2019-10-29,1,0,-1,36.6756210327148,35.5483512878418,-1.29580122505179,2019-10-28 05:10:16,2019-10-28 05:00:00,18.9623475160963,NaN,240.709379743431,1670.3033515714,6.84723726977245,NaN,-7.99058783554779,0.511559061846703,1012.12969356088,-3.44957296239235,-5.04907429809673,3.48874900489216,-0.937282946269377,10.6286942914891,14.9490732024853,NaN,315.323507333717,4.90621271878874,259.483628543323,5.13533354214391,5.32,1,-0.468970886247547,5.12708063901579
1819541,2019-10-29,1,0,-2,36.6756210327148,35.5483512878418,-1.29580122505179,2019-10-27 05:10:16,2019-10-27 05:00:00,20.7174779618408,NaN,141.864773452472,2836.02454800423,241.582103672959,NaN,-2.23983015132285,0.41092274121435,1013.14013110761,-2.12857558554707,-2.66065902445686,0.0750330533130437,-2.62976425017456,12.8223084291014,18.7747668181906,NaN,272.018860863606,2.12989764600944,225.334589495339,3.74095795965684,8.87,1,1.80847361055364,2.97195980142434
1819541,2019-10-29,1,0,-3,36.6756210327148,35.5483512878418,-1.29580122505179,2019-10-26 05:10:16,2019-10-26 05:00:00,21.3326555929498,NaN,106.296593839339,NaN,256.240977827964,NaN,-0.616461284742741,0.0115972105656692,1013.53647045191,-1.77204717128776,-1.80564103402952,-0.0627846978543967,-0.772694840558621,13.5137218534076,19.5416245249833,NaN,267.970824855257,1.77315907226442,246.832280750118,1.96402567712266,0,1,0.253354232525028,1.88888380930515
